Batch,Number,Day,Sex,Coat Color,Star?,Weight,Temperature,Accuri Count,Parasitemia,Lived?,Experimental Start Date,Description
Cedric,104,15,F,Agouti,0,20.5,36.8,5669,0,1,2/23/2017,DO
Cedric,104,25,F,Agouti,0,22.8,37.3,12871,,1,2/23/2017,DO
Cedric,105,0,F,Agouti,0,19.1,35,16935,0,1,2/23/2017,DO
Cedric,105,5,F,Agouti,0,18.8,36.7,16382,0.0325,1,2/23/2017,DO
Cedric,105,6,F,Agouti,0,18.6,37.5,14411,0.1056,1,2/23/2017,DO
Cedric,105,7,F,Agouti,0,18.9,37.1,7616,0.1713,1,2/23/2017,DO
Cedric,105,8,F,Agouti,0,17.9,36.1,4809,0.2441,1,2/23/2017,DO
Cedric,105,9,F,Agouti,0,16.9,33.9,2917,0.1408,1,2/23/2017,DO
Cedric,105,10,F,Agouti,0,16.6,33.8,2823,0.0273,1,2/23/2017,DO
Cedric,105,11,F,Agouti,0,18.2,36.5,4727,0.0159,1,2/23/2017,DO
Cedric,105,12,F,Agouti,0,18.6,37,7262,0.0095,1,2/23/2017,DO
Cedric,105,13,F,Agouti,0,18.8,36.4,6659,0.00215,1,2/23/2017,DO
Cedric,105,14,F,Agouti,0,19,38.1,9164,0,1,2/23/2017,DO
Cedric,105,15,F,Agouti,0,18.6,36.2,7321,0,1,2/23/2017,DO
Cedric,105,25,F,Agouti,0,19.7,37.8,12531,,1,2/23/2017,DO
Cedric,106,0,F,Agouti,0,23.5,36.8,18299,0,1,2/23/2017,DO
Cedric,106,5,F,Agouti,0,23.5,36.8,15879,0.0336,1,2/23/2017,DO
Cedric,106,6,F,Agouti,0,24.3,37.4,10001,0.117,1,2/23/2017,DO
Cedric,106,7,F,Agouti,0,24.1,37.1,8062,0.184,1,2/23/2017,DO
Cedric,106,8,F,Agouti,0,22.5,34.2,4212,0.1855,1,2/23/2017,DO
Cedric,106,9,F,Agouti,0,21.1,36.3,3734,0.0148,1,2/23/2017,DO
Cedric,106,10,F,Agouti,0,22,38.2,5928,0,1,2/23/2017,DO
Cedric,106,11,F,Agouti,0,22.4,38.4,8436,0.00414,1,2/23/2017,DO
Cedric,106,12,F,Agouti,0,22.8,38.3,8537,0,1,2/23/2017,DO
Cedric,106,13,F,Agouti,0,21.6,37.8,8701,0,1,2/23/2017,DO
Cedric,106,14,F,Agouti,0,23.3,38.4,10319,0,1,2/23/2017,DO
Cedric,106,15,F,Agouti,0,22.3,38.5,11229,0.0017,1,2/23/2017,DO
Cedric,106,25,F,Agouti,0,24.2,38.5,14590,,1,2/23/2017,DO
Cedric,107,0,F,Agouti,0,20.3,37.5,18107,0,1,2/23/2017,DO
Cedric,107,5,F,Agouti,0,20.3,37.8,17031,0,1,2/23/2017,DO
Cedric,107,6,F,Agouti,0,20.2,36,14736,0,1,2/23/2017,DO
Cedric,107,7,F,Agouti,0,20.2,37.9,13508,0,1,2/23/2017,DO
Cedric,107,8,F,Agouti,0,20.2,37.3,13589,0,1,2/23/2017,DO
Cedric,107,9,F,Agouti,0,20.4,38.2,14117,0,1,2/23/2017,DO
Cedric,107,10,F,Agouti,0,21,38,11715,0,1,2/23/2017,DO
Cedric,107,11,F,Agouti,0,20.5,37.7,10609,0,1,2/23/2017,DO
Cedric,107,12,F,Agouti,0,20.9,38,11791,0,1,2/23/2017,DO
Cedric,107,13,F,Agouti,0,20.6,38.2,12453,0,1,2/23/2017,DO
Cedric,107,14,F,Agouti,0,20.3,37.7,12500,0,1,2/23/2017,DO
Cedric,107,15,F,Agouti,0,19.9,36.9,10608,0,1,2/23/2017,DO
Cedric,107,25,F,Agouti,0,20.4,38.5,14303,,1,2/23/2017,DO
Cedric,108,0,F,Agouti,0,21.2,37.6,15256,0,1,2/23/2017,DO
Cedric,108,5,F,Agouti,0,22.5,37.4,13300,0,1,2/23/2017,DO
Cedric,108,6,F,Agouti,0,22.7,37.5,13808,0,1,2/23/2017,DO
Cedric,108,7,F,Agouti,0,22,36.4,10755,0,1,2/23/2017,DO
Cedric,108,8,F,Agouti,0,22,36.1,10033,0,1,2/23/2017,DO
Cedric,108,9,F,Agouti,0,21.5,36.9,11563,0,1,2/23/2017,DO
Cedric,108,10,F,Agouti,0,21.8,37,12750,0,1,2/23/2017,DO
Cedric,108,11,F,Agouti,0,21.8,37.3,12715,0,1,2/23/2017,DO
Cedric,108,12,F,Agouti,0,21.6,37.4,10866,0,1,2/23/2017,DO
Cedric,108,13,F,Agouti,0,21.7,36.8,11527,0,1,2/23/2017,DO
Cedric,108,14,F,Agouti,0,21.5,36.4,12214,0,1,2/23/2017,DO
Cedric,108,15,F,Agouti,0,21.3,36.7,10665,0,1,2/23/2017,DO
Cedric,108,25,F,Agouti,0,23.4,37.7,14487,,1,2/23/2017,DO
Cedric,109,0,F,Agouti,0,19.6,37.5,15213,0,1,2/23/2017,DO
Cedric,109,5,F,Agouti,0,20,37.2,14678,0.0402,1,2/23/2017,DO
Cedric,109,6,F,Agouti,0,20.3,37.3,11405,0.186,1,2/23/2017,DO
Cedric,109,7,F,Agouti,0,20.2,37.2,5976,0.2885,1,2/23/2017,DO
Cedric,109,8,F,Agouti,0,19.1,33.5,2708,0.337,1,2/23/2017,DO
Cedric,109,9,F,Agouti,0,17.4,32,1960,0.1923,1,2/23/2017,DO
Cedric,109,10,F,Agouti,0,18,36.1,2950,0.0397,1,2/23/2017,DO
Cedric,109,11,F,Agouti,0,20.1,37.6,3860,0.0103,1,2/23/2017,DO
Cedric,109,12,F,Agouti,0,22,37.9,5747,0.0156,1,2/23/2017,DO
Cedric,109,13,F,Agouti,0,22.1,37.4,6284,0,1,2/23/2017,DO
Cedric,109,14,F,Agouti,0,21.9,37.7,7212,0,1,2/23/2017,DO
Cedric,109,15,F,Agouti,0,21.8,37,8150,0,1,2/23/2017,DO
Cedric,109,25,F,Agouti,0,20.4,38.8,11719,,1,2/23/2017,DO
Cedric,110,0,F,Agouti,0,23.3,37.9,19855,0,1,2/23/2017,DO
Cedric,110,5,F,Agouti,0,22.2,37.3,14934,0.052,1,2/23/2017,DO
Cedric,110,6,F,Agouti,0,22.2,37.5,11379,0.2505,1,2/23/2017,DO
Cedric,110,7,F,Agouti,0,22,36,5577,0.3008,1,2/23/2017,DO
Cedric,110,8,F,Agouti,0,21.8,35.1,3707,0.2924,1,2/23/2017,DO
Cedric,110,9,F,Agouti,0,20.9,34.5,2079,0.0656,1,2/23/2017,DO
Cedric,110,10,F,Agouti,0,21.1,33.7,3315,0.0426,1,2/23/2017,DO
Cedric,110,11,F,Agouti,0,21.4,37.3,4333,0.00833,1,2/23/2017,DO
Cedric,110,12,F,Agouti,0,21.8,35.8,7641,0.0154,1,2/23/2017,DO
Cedric,110,13,F,Agouti,0,20.3,36.2,8520,0.0066,1,2/23/2017,DO
Cedric,110,14,F,Agouti,0,21.5,36.4,9610,0.01602,1,2/23/2017,DO
Cedric,110,15,F,Agouti,0,21.3,36.8,9871,0.0137,1,2/23/2017,DO
Cedric,110,25,F,Agouti,0,23.3,37.5,12248,,1,2/23/2017,DO
Cedric,111,0,F,Agouti,0,20.4,37.8,18122,0,1,2/23/2017,DO
Cedric,111,5,F,Agouti,0,20.8,37.2,17842,0.0314,1,2/23/2017,DO
Cedric,111,6,F,Agouti,0,21.1,37.4,12710,0.1154,1,2/23/2017,DO
Cedric,111,7,F,Agouti,0,20.8,36.5,9576,0.2446,1,2/23/2017,DO
Cedric,111,8,F,Agouti,0,19.9,35.5,5684,0.2919,1,2/23/2017,DO
Cedric,111,9,F,Agouti,0,18.7,34.4,4281,0.03125,1,2/23/2017,DO
Cedric,111,10,F,Agouti,0,19.2,35.9,5881,0.0073,1,2/23/2017,DO
Cedric,111,11,F,Agouti,0,19.3,37.6,7441,0,1,2/23/2017,DO
Cedric,111,12,F,Agouti,0,19.6,37.2,10469,0.0019,1,2/23/2017,DO
Cedric,111,13,F,Agouti,0,19.8,37.3,11201,0,1,2/23/2017,DO
Cedric,111,14,F,Agouti,0,20,37.5,12074,0,1,2/23/2017,DO
Cedric,111,15,F,Agouti,0,20.4,38.3,9868,0,1,2/23/2017,DO
Cedric,111,25,F,Agouti,0,21.3,37.1,12981,,1,2/23/2017,DO
Cedric,112,0,F,Black,0,18.8,37.7,20211,0,1,2/23/2017,DO
Cedric,112,5,F,Black,0,17.4,37.5,17808,0.0273,1,2/23/2017,DO
Cedric,112,6,F,Black,0,17.9,37.9,15782,0.1274,1,2/23/2017,DO
Cedric,112,7,F,Black,0,18.4,36.8,10745,0.1944,1,2/23/2017,DO
Cedric,112,8,F,Black,0,18.1,36.7,7089,0.2557,1,2/23/2017,DO
Cedric,112,9,F,Black,0,17.1,34.6,4644,0.1288,1,2/23/2017,DO
Cedric,112,10,F,Black,0,17.6,35.5,5768,0.0875,1,2/23/2017,DO
Cedric,112,11,F,Black,0,17.5,37.1,8119,0.048,1,2/23/2017,DO
Cedric,112,12,F,Black,0,18,36.6,6630,0.0576,1,2/23/2017,DO
Cedric,112,13,F,Black,0,19.1,36.7,5118,0.0179,1,2/23/2017,DO
Cedric,112,14,F,Black,0,18,37.2,8051,0.00442,1,2/23/2017,DO
Cedric,112,15,F,Black,0,18.5,36.8,9690,0,1,2/23/2017,DO
Cedric,112,25,F,Black,0,19,37.6,14565,,1,2/23/2017,DO
Cedric,113,0,F,Agouti,0,19.5,37.7,18001,0,1,2/23/2017,DO
Cedric,113,5,F,Agouti,0,20,38.3,17578,0.0317,1,2/23/2017,DO
Cedric,113,6,F,Agouti,0,19.4,38.4,15185,0.094,1,2/23/2017,DO
Cedric,113,7,F,Agouti,0,19.5,37.4,11128,0.1667,1,2/23/2017,DO
Cedric,113,8,F,Agouti,0,19,37.6,7213,0.2029,1,2/23/2017,DO
Cedric,113,9,F,Agouti,0,18,36.3,4883,0.1814,1,2/23/2017,DO
Cedric,113,10,F,Agouti,0,18.3,37.3,4446,0.0553,1,2/23/2017,DO
Cedric,113,11,F,Agouti,0,18.4,37.9,5701,0,1,2/23/2017,DO
Cedric,113,12,F,Agouti,0,18.7,38.2,8674,0,1,2/23/2017,DO
Cedric,113,13,F,Agouti,0,17.4,37.9,9179,0,1,2/23/2017,DO
Cedric,113,14,F,Agouti,0,19.1,38.3,10397,0,1,2/23/2017,DO
Cedric,113,15,F,Agouti,0,18.5,37.4,11347,0,1,2/23/2017,DO
Cedric,113,25,F,Agouti,0,20.1,37.9,9537,,1,2/23/2017,DO
Cedric,114,0,F,White,0,22.6,36.7,20087,0,1,2/23/2017,DO
Cedric,114,5,F,White,0,22,37.8,15301,0.016,1,2/23/2017,DO
Cedric,114,6,F,White,0,22,37.7,13106,0.1664,1,2/23/2017,DO
Cedric,114,7,F,White,0,21,37.2,7807,0.2625,1,2/23/2017,DO
Cedric,114,8,F,White,0,20,32.7,3998,0.283,1,2/23/2017,DO
Cedric,114,9,F,White,0,18.2,30.6,2172,0.0444,1,2/23/2017,DO
Cedric,114,10,F,White,0,17,29.2,2186,0.0032,1,2/23/2017,DO
Cedric,114,11,F,White,0,15.9,30.8,2232,0.0074,1,2/23/2017,DO
Cedric,114,12,F,White,0,16.3,33.7,2749,0,1,2/23/2017,DO
Cedric,114,13,F,White,0,17.8,35.8,4269,0,1,2/23/2017,DO
Cedric,114,14,F,White,0,19,37.5,7442,0,1,2/23/2017,DO
Cedric,114,15,F,White,0,19.8,38.4,10372,0,1,2/23/2017,DO
Cedric,114,25,F,White,0,,39.2,12887,,1,2/23/2017,DO
Cedric,115,0,F,Agouti,0,22.5,37.6,16559,0,1,2/23/2017,DO
Cedric,115,5,F,Agouti,0,22.5,37.1,17584,0.0412,1,2/23/2017,DO
Cedric,115,6,F,Agouti,0,22.3,37.3,16498,0.1,1,2/23/2017,DO
Cedric,115,7,F,Agouti,0,22.6,36.4,10113,0.1767,1,2/23/2017,DO
Cedric,115,8,F,Agouti,0,22.4,36.5,8053,0.2404,1,2/23/2017,DO
Cedric,115,9,F,Agouti,0,21.8,35.7,4816,0.2722,1,2/23/2017,DO
Cedric,115,10,F,Agouti,0,21.7,35.6,4756,0.0736,1,2/23/2017,DO
Cedric,115,11,F,Agouti,0,22,37.2,6319,0.0338,1,2/23/2017,DO
Cedric,115,12,F,Agouti,0,22.2,37.1,7666,0.0117,1,2/23/2017,DO
Cedric,115,13,F,Agouti,0,22.8,37.7,7749,0,1,2/23/2017,DO
Cedric,115,14,F,Agouti,0,22.6,37.7,9085,0.006,1,2/23/2017,DO
Cedric,115,15,F,Agouti,0,22.2,37.6,8730,0,1,2/23/2017,DO
Cedric,115,25,F,Agouti,0,24.9,36.5,13107,,1,2/23/2017,DO
Cedric,116,0,F,White,0,19.4,36.5,16584,0,1,2/23/2017,DO
Cedric,116,5,F,White,0,19.9,36.7,15640,0,1,2/23/2017,DO
Cedric,116,6,F,White,0,19.9,37,12449,0,1,2/23/2017,DO
Cedric,116,7,F,White,0,19.6,36.6,10751,0,1,2/23/2017,DO
Cedric,116,8,F,White,0,19.7,36.7,13590,0,1,2/23/2017,DO
Cedric,116,9,F,White,0,20.1,36.6,11496,0,1,2/23/2017,DO
Cedric,116,10,F,White,0,20.2,37,12471,0,1,2/23/2017,DO
Cedric,116,11,F,White,0,20,36.5,8582,0,1,2/23/2017,DO
Cedric,116,12,F,White,0,20.5,36.7,9278,0,1,2/23/2017,DO
Cedric,116,13,F,White,0,19.3,36.7,9817,0,1,2/23/2017,DO
Cedric,116,14,F,White,0,20.6,37.1,10519,0,1,2/23/2017,DO
Cedric,116,15,F,White,0,20.2,36.8,12335,0,1,2/23/2017,DO
Cedric,116,25,F,White,0,22,37.2,10856,,1,2/23/2017,DO
Cedric,117,0,F,Black,0,19.9,37.8,18355,0,0,2/23/2017,DO
Cedric,117,5,F,Black,0,20.4,37.9,15474,0,0,2/23/2017,DO
Cedric,117,6,F,Black,0,20.4,38.1,11987,0,0,2/23/2017,DO
Cedric,117,7,F,Black,0,20.1,37.7,10167,0,0,2/23/2017,DO
Cedric,117,8,F,Black,0,20.3,37.3,9097,0,0,2/23/2017,DO
Cedric,117,9,F,Black,0,20.5,37.7,9246,0.0088,0,2/23/2017,DO
Cedric,117,10,F,Black,0,20.8,37.6,8126,0.0605,0,2/23/2017,DO
Cedric,117,11,F,Black,0,20.6,37.8,8053,0.1223,0,2/23/2017,DO
Cedric,117,12,F,Black,0,20.8,35.9,5233,0.2798,0,2/23/2017,DO
Cedric,117,13,F,Black,0,19.4,32.7,2443,0.3939,0,2/23/2017,DO
Cedric,118,0,F,Black,0,23.4,37.3,17424,0,1,2/23/2017,DO
Cedric,118,5,F,Black,0,23.3,35.3,17666,0.0109,1,2/23/2017,DO
Cedric,118,6,F,Black,0,23.2,36.6,16541,0.013,1,2/23/2017,DO
Cedric,118,7,F,Black,0,23.1,36.6,12315,0.0816,1,2/23/2017,DO
Cedric,118,8,F,Black,0,23.5,37.3,11389,0.1175,1,2/23/2017,DO
Cedric,118,9,F,Black,0,22.6,31.8,7968,0.1283,1,2/23/2017,DO
Cedric,118,10,F,Black,0,22.3,36.4,6332,0.0756,1,2/23/2017,DO
Cedric,118,11,F,Black,0,22.6,37.1,6452,0.0181,1,2/23/2017,DO
Cedric,118,12,F,Black,0,23.1,37,8630,0,1,2/23/2017,DO
Cedric,118,13,F,Black,0,23.4,36.8,9578,0,1,2/23/2017,DO
Cedric,118,14,F,Black,0,23.6,36.3,10697,0,1,2/23/2017,DO
Cedric,118,15,F,Black,0,23.7,35.5,12120,0,1,2/23/2017,DO
Cedric,118,25,F,Black,0,24.9,38.5,12205,,1,2/23/2017,DO
Cedric,119,0,F,Agouti,0,19.5,37.1,14532,0,1,2/23/2017,DO
Cedric,119,5,F,Agouti,0,20.3,37,15801,0.0362,1,2/23/2017,DO
Cedric,119,6,F,Agouti,0,20.8,36,16226,0.1059,1,2/23/2017,DO
Cedric,119,7,F,Agouti,0,20.3,37.1,9083,0.2838,1,2/23/2017,DO
Cedric,119,8,F,Agouti,0,18.7,31.6,5046,0.2982,1,2/23/2017,DO
Cedric,119,9,F,Agouti,0,17.7,33.9,3389,0.095,1,2/23/2017,DO
Cedric,119,10,F,Agouti,0,17.3,36.3,4364,0.0139,1,2/23/2017,DO
Cedric,119,11,F,Agouti,0,18.7,37.5,6125,0,1,2/23/2017,DO
Cedric,119,12,F,Agouti,0,19.6,37.5,6847,0.0066,1,2/23/2017,DO
Cedric,119,13,F,Agouti,0,18.8,37.4,7812,0,1,2/23/2017,DO
Cedric,119,14,F,Agouti,0,19.7,37.7,11325,0,1,2/23/2017,DO
Cedric,119,15,F,Agouti,0,19.5,36.8,9558,0,1,2/23/2017,DO
Cedric,119,25,F,Agouti,0,20.4,38.5,13147,,1,2/23/2017,DO
Cedric,120,0,F,Agouti,0,18.2,37.8,16298,0,1,2/23/2017,DO
Cedric,120,5,F,Agouti,0,19.3,37.4,15780,0.0342,1,2/23/2017,DO
Cedric,120,6,F,Agouti,0,18.8,37.5,13191,0.0994,1,2/23/2017,DO
Cedric,120,7,F,Agouti,0,18.6,37,8970,0.2595,1,2/23/2017,DO
Cedric,120,8,F,Agouti,0,17.4,31.9,5102,0.2851,1,2/23/2017,DO
Cedric,120,9,F,Agouti,0,16.5,34.1,2958,0.0412,1,2/23/2017,DO
Cedric,120,10,F,Agouti,0,16.7,36.6,4827,0.0244,1,2/23/2017,DO
Cedric,120,11,F,Agouti,0,17.6,37.5,6330,0.0169,1,2/23/2017,DO
Cedric,120,12,F,Agouti,0,18,38.1,8674,0.0159,1,2/23/2017,DO
Cedric,120,13,F,Agouti,0,18.6,36.2,9297,0.0236,1,2/23/2017,DO
Cedric,120,14,F,Agouti,0,18.7,38,9063,0.0357,1,2/23/2017,DO
Cedric,120,15,F,Agouti,0,18.6,37.1,8008,0.0394,1,2/23/2017,DO
Cedric,120,25,F,Agouti,0,21.1,39,12476,,1,2/23/2017,DO
Cedric,121,0,F,Agouti,0,18.1,37.2,14395,0,1,2/23/2017,DO
Cedric,121,5,F,Agouti,0,18.7,36.4,15745,0.0448,1,2/23/2017,DO
Cedric,121,6,F,Agouti,0,18.6,36.7,13052,0.1167,1,2/23/2017,DO
Cedric,121,7,F,Agouti,0,18.8,36.2,6678,0.2725,1,2/23/2017,DO
Cedric,121,8,F,Agouti,0,17.4,34.5,3970,0.1718,1,2/23/2017,DO
Cedric,121,9,F,Agouti,0,17.6,36.1,3642,0.0532,1,2/23/2017,DO
Cedric,121,10,F,Agouti,0,17.3,36.4,7907,0.0088,1,2/23/2017,DO
Cedric,121,11,F,Agouti,0,17.6,37.6,9654,0,1,2/23/2017,DO
Cedric,121,12,F,Agouti,0,18.3,37.2,9629,0,1,2/23/2017,DO
Cedric,121,13,F,Agouti,0,18,37.3,9635,0,1,2/23/2017,DO
Cedric,121,14,F,Agouti,0,17.8,37,12445,0,1,2/23/2017,DO
Cedric,121,15,F,Agouti,0,17.9,36.9,12011,0,1,2/23/2017,DO
Cedric,121,25,F,Agouti,0,20.7,36.8,12028,,1,2/23/2017,DO
Cedric,122,0,F,Agouti,0,18.1,36.4,20480,0,1,2/23/2017,DO
Cedric,122,5,F,Agouti,0,19.3,36.4,18356,0.0335,1,2/23/2017,DO
Cedric,122,6,F,Agouti,0,18.8,35.1,15499,0.0812,1,2/23/2017,DO
Cedric,122,7,F,Agouti,0,18.6,36.8,12206,0.1136,1,2/23/2017,DO
Cedric,122,8,F,Agouti,0,18.3,36.3,7795,0.2267,1,2/23/2017,DO
Cedric,122,9,F,Agouti,0,17.9,34.6,4582,0.1501,1,2/23/2017,DO
Cedric,122,10,F,Agouti,0,18.2,35.9,5824,0.0793,1,2/23/2017,DO
Cedric,122,11,F,Agouti,0,18.2,37.1,9054,0.0347,1,2/23/2017,DO
Cedric,122,12,F,Agouti,0,18.9,36.9,10527,0.0139,1,2/23/2017,DO
Cedric,122,13,F,Agouti,0,18.7,34.7,9584,0.0021,1,2/23/2017,DO
Cedric,122,14,F,Agouti,0,17,36.2,11277,0,1,2/23/2017,DO
Cedric,122,15,F,Agouti,0,18.7,35.7,12717,0,1,2/23/2017,DO
Cedric,122,25,F,Agouti,0,20.8,36.9,14643,,1,2/23/2017,DO
Cedric,123,0,F,Black,0,20.1,37.8,17527,0,1,2/23/2017,DO
Cedric,123,5,F,Black,0,20.2,37.8,14352,0.0296,1,2/23/2017,DO
Cedric,123,6,F,Black,0,19.9,37.6,14973,0.1183,1,2/23/2017,DO
Cedric,123,7,F,Black,0,20.2,36.8,8543,0.191,1,2/23/2017,DO
Cedric,123,8,F,Black,0,19.2,34.1,5536,0.2459,1,2/23/2017,DO
Cedric,123,9,F,Black,0,19.2,36.5,4522,0.1148,1,2/23/2017,DO
Cedric,123,10,F,Black,0,19.8,37.2,5149,0.035,1,2/23/2017,DO
Cedric,123,11,F,Black,0,20,38,6919,0.0104,1,2/23/2017,DO
Cedric,123,12,F,Black,0,21.2,37.4,10321,0.00409,1,2/23/2017,DO
Cedric,123,13,F,Black,0,19.8,37.6,9498,0.00435,1,2/23/2017,DO
Cedric,123,14,F,Black,0,20.8,38,10871,0,1,2/23/2017,DO
Cedric,123,15,F,Black,0,20.3,37.7,10686,0,1,2/23/2017,DO
Cedric,123,25,F,Black,0,20.7,38.1,10569,,1,2/23/2017,DO
Cedric,124,0,F,White,0,21.5,37.8,16593,0,1,2/23/2017,DO
Cedric,124,5,F,White,0,21.5,37.4,13240,0.0443,1,2/23/2017,DO
Cedric,124,6,F,White,0,21.2,38.2,11314,0.2088,1,2/23/2017,DO
Cedric,124,7,F,White,0,20.3,33.5,6184,0.264,1,2/23/2017,DO
Cedric,124,8,F,White,0,18.7,31.7,2051,0.2033,1,2/23/2017,DO
Cedric,124,9,F,White,0,17.9,31.9,1238,0.0215,1,2/23/2017,DO
Cedric,124,10,F,White,0,18,35.6,2736,0,1,2/23/2017,DO
Cedric,124,11,F,White,0,18.8,36.8,5564,0,1,2/23/2017,DO
Cedric,124,12,F,White,0,19.3,37.4,9491,0.0028,1,2/23/2017,DO
Cedric,124,13,F,White,0,19.5,36.7,9511,0,1,2/23/2017,DO
Cedric,124,14,F,White,0,19.5,37.9,10145,0,1,2/23/2017,DO
Cedric,124,15,F,White,0,19,37.5,11632,0,1,2/23/2017,DO
Cedric,124,25,F,White,0,21.2,38.8,10164,,1,2/23/2017,DO
Cedric,125,0,F,Agouti,0,21.9,40.7,20051,0,1,2/23/2017,DO
Cedric,125,5,F,Agouti,0,22.1,38.9,18224,0.0224,1,2/23/2017,DO
Cedric,125,6,F,Agouti,0,22.1,40,17954,0.0667,1,2/23/2017,DO
Cedric,125,7,F,Agouti,0,22.1,39.7,12887,0.154,1,2/23/2017,DO
Cedric,125,8,F,Agouti,0,21.2,39,11206,0.2184,1,2/23/2017,DO
Cedric,125,9,F,Agouti,0,20.3,37.5,6495,0.1332,1,2/23/2017,DO
Cedric,125,10,F,Agouti,0,19.8,38.8,6204,0.0231,1,2/23/2017,DO
Cedric,125,11,F,Agouti,0,20.5,38.7,7382,0.005,1,2/23/2017,DO
Cedric,125,12,F,Agouti,0,21,40,9128,0.0019,1,2/23/2017,DO
Cedric,125,13,F,Agouti,0,20.6,39.9,9758,0.00188,1,2/23/2017,DO
Cedric,125,14,F,Agouti,0,20,39.6,8421,0.0073,1,2/23/2017,DO
Cedric,125,15,F,Agouti,0,20.3,39.8,9307,0.00402,1,2/23/2017,DO
Cedric,125,25,F,Agouti,0,22,39.9,11199,,1,2/23/2017,DO
Cedric,126,0,F,White,0,20.2,37.8,15954,0,1,2/23/2017,DO
Cedric,126,5,F,White,0,20.3,37,16110,0.0689,1,2/23/2017,DO
Cedric,126,6,F,White,0,19.9,37.8,14103,0.1864,1,2/23/2017,DO
Cedric,126,7,F,White,0,18.7,35.9,7068,0.3271,1,2/23/2017,DO
Cedric,126,8,F,White,0,17.2,34.9,4600,0.0876,1,2/23/2017,DO
Cedric,126,9,F,White,0,16.5,33.6,3860,0.0196,1,2/23/2017,DO
Cedric,126,10,F,White,0,17.4,36.5,4486,0,1,2/23/2017,DO
Cedric,126,11,F,White,0,18,37.2,7215,0,1,2/23/2017,DO
Cedric,126,12,F,White,0,18.8,36.6,11053,0,1,2/23/2017,DO
Cedric,126,13,F,White,0,17.8,37.6,10166,0,1,2/23/2017,DO
Cedric,126,14,F,White,0,19.3,37.6,11123,0,1,2/23/2017,DO
Cedric,126,15,F,White,0,19.4,37.7,11474,0,1,2/23/2017,DO
Cedric,126,25,F,White,0,19.6,38.4,13132,,1,2/23/2017,DO
Cedric,127,0,F,Agouti,0,18.5,37.4,18363,0,1,2/23/2017,DO
Cedric,127,5,F,Agouti,0,19.5,37.7,17983,0.0299,1,2/23/2017,DO
Cedric,127,6,F,Agouti,0,19.6,37.5,16778,0.0979,1,2/23/2017,DO
Cedric,127,7,F,Agouti,0,19.7,35.9,10253,0.1296,1,2/23/2017,DO
Cedric,127,8,F,Agouti,0,18.9,36.4,4552,0.3557,1,2/23/2017,DO
Cedric,127,9,F,Agouti,0,17.9,34.4,3099,0.1987,1,2/23/2017,DO
Cedric,127,10,F,Agouti,0,17.1,35,3580,0.0463,1,2/23/2017,DO
Cedric,127,11,F,Agouti,0,18.1,36.9,6212,0,1,2/23/2017,DO
Cedric,127,12,F,Agouti,0,18.7,36.8,9026,0.0047,1,2/23/2017,DO
Cedric,127,13,F,Agouti,0,20.2,37.4,9564,0,1,2/23/2017,DO
Cedric,127,14,F,Agouti,0,18.9,37.9,9497,0.0118,1,2/23/2017,DO
Cedric,127,15,F,Agouti,0,18.7,37.4,11052,0.00193,1,2/23/2017,DO
Cedric,127,25,F,Agouti,0,18.7,37.7,11861,,1,2/23/2017,DO
Cedric,128,0,F,White,0,20.6,38.5,15545,0,1,2/23/2017,DO
Cedric,128,5,F,White,0,21.4,38.5,13303,0.0485,1,2/23/2017,DO
Cedric,128,6,F,White,0,21,38.8,12639,0.1621,1,2/23/2017,DO
Cedric,128,7,F,White,0,19.9,39,7177,0.349,1,2/23/2017,DO
Cedric,128,8,F,White,0,19.2,34,4037,0.3639,1,2/23/2017,DO
Cedric,128,9,F,White,0,17.5,33.4,2548,0.1927,1,2/23/2017,DO
Cedric,128,10,F,White,0,17.8,35.1,3825,0.0713,1,2/23/2017,DO
Cedric,128,11,F,White,0,19.2,37.6,4643,0.0374,1,2/23/2017,DO
Cedric,128,12,F,White,0,21.1,38.4,6403,0.023,1,2/23/2017,DO
Cedric,128,13,F,White,0,20.3,38.5,7659,0.0364,1,2/23/2017,DO
Cedric,128,14,F,White,0,20.5,38.9,8500,0.0395,1,2/23/2017,DO
Cedric,128,15,F,White,0,21.3,38.6,7181,0.0416,1,2/23/2017,DO
Cedric,128,25,F,White,0,20.1,38.4,11135,,1,2/23/2017,DO
Cedric,129,0,F,Agouti,0,18,37,17635,0,1,2/23/2017,DO
Cedric,129,5,F,Agouti,0,18.4,36.6,15892,0.0377,1,2/23/2017,DO
Cedric,129,6,F,Agouti,0,18.8,36.6,15154,0.0852,1,2/23/2017,DO
Cedric,129,7,F,Agouti,0,19.1,36,7716,0.1944,1,2/23/2017,DO
Cedric,129,8,F,Agouti,0,17.6,34,5442,0.2943,1,2/23/2017,DO
Cedric,129,9,F,Agouti,0,16.2,31.8,3345,0.122,1,2/23/2017,DO
Cedric,129,10,F,Agouti,0,16.3,34.3,4319,0.0212,1,2/23/2017,DO
Cedric,129,11,F,Agouti,0,17.2,36.6,5766,0.0172,1,2/23/2017,DO
Cedric,129,12,F,Agouti,0,18.3,36.6,8215,0.0222,1,2/23/2017,DO
Cedric,129,13,F,Agouti,0,18.6,36.7,6410,0.00436,1,2/23/2017,DO
Cedric,129,14,F,Agouti,0,18.6,36.4,8735,0.00407,1,2/23/2017,DO
